,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Cardinality,Score,Roc_auc_score
58,Titanic,Ticket,Nominal,LabelEncoder,,681,0.6576271186440678,0.6446428571428571
59,Titanic,Ticket,Nominal,SumEncoder,,681,0.6372881355932203,0.6104761904761905
60,Titanic,Name,Nominal,BaseNEncoder,,891,0.6576271186440678,0.638095238095238
61,Titanic,Name,Nominal,BinaryEncoder,,891,0.6576271186440678,0.638095238095238
62,Titanic,Name,Nominal,FrequencyEncoder,,891,0.6271186440677966,0.6005952380952381
63,Titanic,Name,Nominal,OneHotEncoder,,891,0.6576271186440678,0.6315476190476191
64,Titanic,Name,Nominal,HashingEncoder,,891,0.6338983050847458,0.6207142857142858
65,Titanic,Name,Nominal,HelmertEncoder,,891,0.6745762711864407,0.6458333333333334
66,Titanic,Name,Nominal,TargetEncoder,,891,0.6271186440677966,0.6005952380952381
67,Titanic,Name,Nominal,JamesSteinEncoder,,891,0.6271186440677966,0.6005952380952381
68,Titanic,Name,Nominal,LabelEncoder,,891,0.6542372881355932,0.636547619047619
69,Titanic,Name,Nominal,SumEncoder,,891,0.6610169491525424,0.6357142857142858
70,Adult,sex,Nominal,BaseNEncoder,,2,0.7555615116590726,0.6783285181172506
71,Adult,sex,Nominal,BinaryEncoder,,2,0.7555615116590726,0.6783285181172506
72,Adult,sex,Nominal,FrequencyEncoder,,2,0.7572366657732511,0.6798959712692108
73,Adult,sex,Nominal,OneHotEncoder,,2,0.7557625301527741,0.6785529774086112
74,Adult,sex,Nominal,HashingEncoder,,2,0.7564325917984455,0.6799072569319047
75,Adult,sex,Nominal,HelmertEncoder,,2,0.7571026534441169,0.6798069399301794
76,Adult,sex,Nominal,TargetEncoder,,2,0.7579737335834896,0.6802947313510694
77,Adult,sex,Nominal,JamesSteinEncoder,,2,0.7579737335834896,0.6802947313510694
78,Adult,sex,Nominal,LabelEncoder,,2,0.7572366657732511,0.6798959712692108
79,Adult,sex,Nominal,SumEncoder,,2,0.7567676226212812,0.6793116247341598
80,Adult,marital-status,Nominal,BaseNEncoder,,7,0.783905119270973,0.7171593485413909
81,Adult,marital-status,Nominal,BinaryEncoder,,7,0.783905119270973,0.7171593485413909
82,Adult,marital-status,Nominal,FrequencyEncoder,,7,0.7768024658268561,0.7078950734320453
83,Adult,marital-status,Nominal,OneHotEncoder,,7,0.7781425891181989,0.7087853868223587
84,Adult,marital-status,Nominal,HashingEncoder,,7,0.777271508978826,0.7077521217045865
85,Adult,marital-status,Nominal,HelmertEncoder,,7,0.7779415706244974,0.7091973135106937
86,Adult,marital-status,Nominal,TargetEncoder,,7,0.7782766014473331,0.7108744883832913
87,Adult,marital-status,Nominal,JamesSteinEncoder,,7,0.7783436076119002,0.710919004052807
88,Adult,marital-status,Nominal,LabelEncoder,,7,0.7795497185741088,0.710538426427511
89,Adult,marital-status,Nominal,SumEncoder,,7,0.7778075582953632,0.7088355453232213
90,Adult,relationship,Nominal,BaseNEncoder,,6,0.7802197802197802,0.710619933991413
91,Adult,relationship,Nominal,BinaryEncoder,,6,0.7802197802197802,0.710619933991413
92,Adult,relationship,Nominal,FrequencyEncoder,,6,0.7810238541945859,0.7133360168131295
93,Adult,relationship,Nominal,OneHotEncoder,,6,0.781559903511123,0.7145103527145781
94,Adult,relationship,Nominal,HashingEncoder,,6,0.7689627445725007,0.7019594418362024
95,Adult,relationship,Nominal,HelmertEncoder,,6,0.7816269096756902,0.7135548332731432
96,Adult,relationship,Nominal,TargetEncoder,,6,0.7833020637898687,0.7162132338188676
97,Adult,relationship,Nominal,JamesSteinEncoder,,6,0.7833020637898687,0.7162132338188676
98,Adult,relationship,Nominal,LabelEncoder,,6,0.7831010452961672,0.7151705639821837
99,Adult,relationship,Nominal,SumEncoder,,6,0.7820959528276601,0.7142300920910075
100,Adult,workclass,Nominal,BaseNEncoder,,7,0.7503350308228357,0.6714925414309219
101,Adult,workclass,Nominal,BinaryEncoder,,7,0.7503350308228357,0.6714925414309219
102,Adult,workclass,Nominal,FrequencyEncoder,,7,0.747587778075583,0.6679400656073191
103,Adult,workclass,Nominal,OneHotEncoder,,7,0.7489279013669258,0.6709213615023474
104,Adult,workclass,Nominal,HashingEncoder,,7,0.747118734923613,0.667173894506641
105,Adult,workclass,Nominal,HelmertEncoder,,7,0.7443714821763602,0.6648032783596164
106,Adult,workclass,Nominal,TargetEncoder,,7,0.7489279013669258,0.6703758878054653
107,Adult,workclass,Nominal,JamesSteinEncoder,,7,0.7489279013669258,0.6703758878054653
108,Adult,workclass,Nominal,LabelEncoder,,7,0.7479898150629858,0.668570808755668
109,Adult,workclass,Nominal,SumEncoder,,7,0.7487938890377914,0.6711050670117571
110,Adult,education-num,Ordinal,BaseNEncoder,,16,0.7646073438756366,0.6907019932988241
111,Adult,education-num,Ordinal,BinaryEncoder,,16,0.7646073438756366,0.6907019932988241
112,Adult,education-num,Ordinal,FrequencyEncoder,,16,0.7625301527740552,0.6854127793828497
113,Adult,education-num,Ordinal,OneHotEncoder,,16,0.7646073438756366,0.6907019932988241
114,Adult,education-num,Ordinal,HashingEncoder,,16,0.7646073438756366,0.6907019932988241
115,Adult,education-num,Ordinal,HelmertEncoder,,16,0.7646073438756366,0.6907019932988241
116,Adult,education-num,Ordinal,TargetEncoder,,16,0.7646073438756366,0.6907019932988241
117,Adult,education-num,Ordinal,JamesSteinEncoder,,16,0.7646073438756366,0.6907019932988241
118,Adult,education-num,Ordinal,LabelEncoder,,16,0.7646073438756366,0.6907019932988241
119,Adult,education-num,Ordinal,SumEncoder,,16,0.7646073438756366,0.6907019932988241
120,Adult,education,Ordinal,BaseNEncoder,,16,0.7659474671669794,0.6877739908109626
121,Adult,education,Ordinal,BinaryEncoder,,16,0.7659474671669794,0.6877739908109626
122,Adult,education,Ordinal,FrequencyEncoder,,16,0.7625301527740552,0.6854127793828497
123,Adult,education,Ordinal,OneHotEncoder,,16,0.7669525596354865,0.6889871995505799
124,Adult,education,Ordinal,HashingEncoder,,16,0.7577727150897883,0.6810703071706593
125,Adult,education,Ordinal,HelmertEncoder,,16,0.7648753685339051,0.6886072489065447
126,Adult,education,Ordinal,TargetEncoder,,16,0.764339319217368,0.6908875797520164
127,Adult,education,Ordinal,JamesSteinEncoder,,16,0.764339319217368,0.6908875797520164
128,Adult,education,Ordinal,LabelEncoder,,16,0.7656794425087108,0.6875959281328999
129,Adult,education,Ordinal,SumEncoder,,16,0.7669525596354865,0.689532673247462
130,Adult,race,Nominal,BaseNEncoder,,5,0.7496649691771643,0.6740474900686169
131,Adult,race,Nominal,BinaryEncoder,,5,0.7496649691771643,0.6740474900686169
132,Adult,race,Nominal,FrequencyEncoder,,5,0.7495979630125972,0.6742757112475423
133,Adult,race,Nominal,OneHotEncoder,,5,0.7508710801393729,0.6741214738573894
134,Adult,race,Nominal,HashingEncoder,,5,0.7487938890377914,0.6684686108101601
135,Adult,race,Nominal,HelmertEncoder,,5,0.7483918520503886,0.6735653414790739
136,Adult,race,Nominal,TargetEncoder,,5,0.7495979630125972,0.6732756761365916
137,Adult,race,Nominal,JamesSteinEncoder,,5,0.7495979630125972,0.6732756761365916
138,Adult,race,Nominal,LabelEncoder,,5,0.7483248458858215,0.6731571766783034
139,Adult,race,Nominal,SumEncoder,,5,0.748525864379523,0.6712906534649492
140,Adult,occupation,Nominal,BaseNEncoder,,14,0.7625971589386223,0.6880937512539625
141,Adult,occupation,Nominal,BinaryEncoder,,14,0.7625971589386223,0.6880937512539625
142,Adult,occupation,Nominal,FrequencyEncoder,,14,0.758107745912624,0.6814747100838651
143,Adult,occupation,Nominal,OneHotEncoder,,14,0.7644733315465023,0.6912493479394888
144,Adult,occupation,Nominal,HashingEncoder,,14,0.7585767890645939,0.6814226706392199
145,Adult,occupation,Nominal,HelmertEncoder,,14,0.7646073438756366,0.6910656424300792
146,Adult,occupation,Nominal,TargetEncoder,,14,0.7631332082551595,0.6873589292163236
147,Adult,occupation,Nominal,JamesSteinEncoder,,14,0.7631332082551595,0.6873589292163236
148,Adult,occupation,Nominal,LabelEncoder,,14,0.7605869740016081,0.6863037197544241
149,Adult,occupation,Nominal,SumEncoder,,14,0.765277405521308,0.6917835359736768
150,Adult,native-country,Nominal,BaseNEncoder,,41,0.7497989815062985,0.6712273283576101
151,Adult,native-country,Nominal,BinaryEncoder,,41,0.7497989815062985,0.6712273283576101
152,Adult,native-country,Nominal,FrequencyEncoder,,41,0.7513401232913428,0.6720693641908431
153,Adult,native-country,Nominal,OneHotEncoder,,41,0.7512731171267757,0.6719339362385137
154,Adult,native-country,Nominal,HashingEncoder,,41,0.7473867595818815,0.6685338168612817
155,Adult,native-country,Nominal,HelmertEncoder,,41,0.7522112034307157,0.672011681914851
156,Adult,native-country,Nominal,TargetEncoder,,41,0.7504690431519699,0.6712179236386983
157,Adult,native-country,Nominal,JamesSteinEncoder,,41,0.7504020369874028,0.6711734079691825
158,Adult,native-country,Nominal,LabelEncoder,,41,0.746649691771643,0.6661349865575218
159,Adult,native-country,Nominal,SumEncoder,,41,0.7517421602787456,0.671790984511055
160,Car,body_style,Nominal,BaseNEncoder,,5,0.8507462686567164,0.8464285714285714
161,Car,body_style,Nominal,BinaryEncoder,,5,0.8507462686567164,0.8464285714285714
162,Car,body_style,Nominal,FrequencyEncoder,,5,0.8059701492537313,0.7995535714285714
163,Car,body_style,Nominal,OneHotEncoder,,5,0.835820895522388,0.8308035714285714
164,Car,body_style,Nominal,HashingEncoder,,5,0.835820895522388,0.8308035714285714
165,Car,body_style,Nominal,HelmertEncoder,,5,0.835820895522388,0.8308035714285714
166,Car,body_style,Nominal,TargetEncoder,,5,0.8059701492537313,0.7995535714285714
167,Car,body_style,Nominal,JamesSteinEncoder,,5,0.8059701492537313,0.7995535714285714
168,Car,body_style,Nominal,LabelEncoder,,5,0.8059701492537313,0.7995535714285714
169,Car,body_style,Nominal,SumEncoder,,5,0.835820895522388,0.8308035714285714
170,Car,drive_wheels,Nominal,BaseNEncoder,,2,0.8507462686567164,0.8464285714285714
171,Car,drive_wheels,Nominal,BinaryEncoder,,2,0.8507462686567164,0.8464285714285714
172,Car,drive_wheels,Nominal,FrequencyEncoder,,2,0.8059701492537313,0.7995535714285714
173,Car,drive_wheels,Nominal,OneHotEncoder,,2,0.8507462686567164,0.8464285714285714
174,Car,drive_wheels,Nominal,HashingEncoder,,2,0.835820895522388,0.8308035714285714
175,Car,drive_wheels,Nominal,HelmertEncoder,,2,0.8507462686567164,0.8464285714285714
176,Car,drive_wheels,Nominal,TargetEncoder,,2,0.8059701492537313,0.7995535714285714
177,Car,drive_wheels,Nominal,JamesSteinEncoder,,2,0.8059701492537313,0.7995535714285714
178,Car,drive_wheels,Nominal,LabelEncoder,,2,0.8059701492537313,0.7995535714285714
179,Car,drive_wheels,Nominal,SumEncoder,,2,0.835820895522388,0.8308035714285714
180,Car,engine_type,Nominal,BaseNEncoder,,7,0.8507462686567164,0.8464285714285714
181,Car,engine_type,Nominal,BinaryEncoder,,7,0.8507462686567164,0.8464285714285714
182,Car,engine_type,Nominal,FrequencyEncoder,,7,0.8059701492537313,0.7995535714285714
183,Car,engine_type,Nominal,OneHotEncoder,,7,0.8656716417910447,0.8620535714285714
184,Car,engine_type,Nominal,HashingEncoder,,7,0.8208955223880597,0.8151785714285714
185,Car,engine_type,Nominal,HelmertEncoder,,7,0.8656716417910447,0.8620535714285714
186,Car,engine_type,Nominal,TargetEncoder,,7,0.8059701492537313,0.7995535714285714
187,Car,engine_type,Nominal,JamesSteinEncoder,,7,0.8059701492537313,0.7995535714285714
188,Car,engine_type,Nominal,LabelEncoder,,7,0.8059701492537313,0.7995535714285714
189,Car,engine_type,Nominal,SumEncoder,,7,0.8208955223880597,0.8151785714285714
190,Car,make,Nominal,BaseNEncoder,,21,0.8507462686567164,0.8464285714285714
191,Car,make,Nominal,BinaryEncoder,,21,0.8507462686567164,0.8464285714285714
192,Car,make,Nominal,FrequencyEncoder,,21,0.8059701492537313,0.7995535714285714
193,Car,make,Nominal,OneHotEncoder,,21,0.9104477611940298,0.9075892857142858
194,Car,make,Nominal,HashingEncoder,,21,0.8805970149253731,0.8776785714285714
195,Car,make,Nominal,HelmertEncoder,,21,0.8805970149253731,0.8763392857142858
196,Car,make,Nominal,TargetEncoder,,21,0.8805970149253731,0.8763392857142858
197,Car,make,Nominal,JamesSteinEncoder,,21,0.8805970149253731,0.8763392857142858
198,Car,make,Nominal,LabelEncoder,,21,0.8059701492537313,0.7995535714285714
199,Car,make,Nominal,SumEncoder,,21,0.8805970149253731,0.8763392857142858
200,Car,engine_location,Nominal,BaseNEncoder,,2,0.835820895522388,0.8308035714285714
201,Car,engine_location,Nominal,BinaryEncoder,,2,0.835820895522388,0.8308035714285714
202,Car,engine_location,Nominal,FrequencyEncoder,,2,0.8507462686567164,0.8464285714285714
203,Car,engine_location,Nominal,OneHotEncoder,,2,0.835820895522388,0.8308035714285714
204,Car,engine_location,Nominal,HashingEncoder,,2,0.8208955223880597,0.8151785714285714
205,Car,engine_location,Nominal,HelmertEncoder,,2,0.8507462686567164,0.8464285714285714
206,Car,engine_location,Nominal,TargetEncoder,,2,0.8507462686567164,0.8464285714285714
207,Car,engine_location,Nominal,JamesSteinEncoder,,2,0.8507462686567164,0.8464285714285714
208,Car,engine_location,Nominal,LabelEncoder,,2,0.8507462686567164,0.8464285714285714
209,Car,engine_location,Nominal,SumEncoder,,2,0.835820895522388,0.8308035714285714
210,Car,aspiration,Nominal,BaseNEncoder,,2,0.8507462686567164,0.8464285714285714
211,Car,aspiration,Nominal,BinaryEncoder,,2,0.8507462686567164,0.8464285714285714
212,Car,aspiration,Nominal,FrequencyEncoder,,2,0.8059701492537313,0.7995535714285714
213,Car,aspiration,Nominal,OneHotEncoder,,2,0.8507462686567164,0.8464285714285714
214,Car,aspiration,Nominal,HashingEncoder,,2,0.835820895522388,0.8308035714285714
215,Car,aspiration,Nominal,HelmertEncoder,,2,0.8507462686567164,0.8464285714285714
216,Car,aspiration,Nominal,TargetEncoder,,2,0.8059701492537313,0.7995535714285714
217,Car,aspiration,Nominal,JamesSteinEncoder,,2,0.8059701492537313,0.7995535714285714
218,Car,aspiration,Nominal,LabelEncoder,,2,0.8059701492537313,0.7995535714285714
219,Car,aspiration,Nominal,SumEncoder,,2,0.835820895522388,0.8308035714285714
220,Car,fuel_type,Nominal,BaseNEncoder,,2,0.8507462686567164,0.8464285714285714
221,Car,fuel_type,Nominal,BinaryEncoder,,2,0.8507462686567164,0.8464285714285714
222,Car,fuel_type,Nominal,FrequencyEncoder,,2,0.8059701492537313,0.7995535714285714
223,Car,fuel_type,Nominal,OneHotEncoder,,2,0.8507462686567164,0.8464285714285714
224,Car,fuel_type,Nominal,HashingEncoder,,2,0.8208955223880597,0.8151785714285714
225,Car,fuel_type,Nominal,HelmertEncoder,,2,0.8656716417910447,0.8620535714285714
226,Car,fuel_type,Nominal,TargetEncoder,,2,0.8059701492537313,0.7995535714285714
227,Car,fuel_type,Nominal,JamesSteinEncoder,,2,0.8059701492537313,0.7995535714285714
228,Car,fuel_type,Nominal,LabelEncoder,,2,0.8059701492537313,0.7995535714285714
229,Car,fuel_type,Nominal,SumEncoder,,2,0.835820895522388,0.8308035714285714
230,Car,fuel_system,Nominal,BaseNEncoder,,8,0.8507462686567164,0.8464285714285714
231,Car,fuel_system,Nominal,BinaryEncoder,,8,0.8507462686567164,0.8464285714285714
232,Car,fuel_system,Nominal,FrequencyEncoder,,8,0.8059701492537313,0.7995535714285714
233,Car,fuel_system,Nominal,OneHotEncoder,,8,0.835820895522388,0.8308035714285714
234,Car,fuel_system,Nominal,HashingEncoder,,8,0.8656716417910447,0.8620535714285714
235,Car,fuel_system,Nominal,HelmertEncoder,,8,0.8208955223880597,0.8151785714285714
236,Car,fuel_system,Nominal,TargetEncoder,,8,0.835820895522388,0.8308035714285714
237,Car,fuel_system,Nominal,JamesSteinEncoder,,8,0.835820895522388,0.8308035714285714
238,Car,fuel_system,Nominal,LabelEncoder,,8,0.8059701492537313,0.7995535714285714
239,Car,fuel_system,Nominal,SumEncoder,,8,0.8208955223880597,0.8151785714285714
240,Car,num_of_cylinders,Nominal,BaseNEncoder,,7,0.8208955223880597,0.8151785714285714
241,Car,num_of_cylinders,Nominal,BinaryEncoder,,7,0.8208955223880597,0.8151785714285714
242,Car,num_of_cylinders,Nominal,FrequencyEncoder,,7,0.835820895522388,0.8308035714285714
243,Car,num_of_cylinders,Nominal,OneHotEncoder,,7,0.8208955223880597,0.8151785714285714
244,Car,num_of_cylinders,Nominal,HashingEncoder,,7,0.8208955223880597,0.8151785714285714
245,Car,num_of_cylinders,Nominal,HelmertEncoder,,7,0.835820895522388,0.8308035714285714
246,Car,num_of_cylinders,Nominal,TargetEncoder,,7,0.835820895522388,0.8308035714285714
247,Car,num_of_cylinders,Nominal,JamesSteinEncoder,,7,0.835820895522388,0.8308035714285714
248,Car,num_of_cylinders,Nominal,LabelEncoder,,7,0.835820895522388,0.8308035714285714
249,Car,num_of_cylinders,Nominal,SumEncoder,,7,0.8208955223880597,0.8151785714285714
250,Heart,sex,Nominal,BaseNEncoder,,2,0.73,0.7376847290640395
251,Heart,sex,Nominal,BinaryEncoder,,2,0.73,0.7376847290640395
252,Heart,sex,Nominal,FrequencyEncoder,,2,0.73,0.7376847290640395
253,Heart,sex,Nominal,OneHotEncoder,,2,0.73,0.7376847290640395
254,Heart,sex,Nominal,HashingEncoder,,2,0.73,0.7376847290640395
255,Heart,sex,Nominal,HelmertEncoder,,2,0.73,0.7376847290640395
256,Heart,sex,Nominal,TargetEncoder,,2,0.73,0.7376847290640395
257,Heart,sex,Nominal,JamesSteinEncoder,,2,0.73,0.7376847290640395
258,Heart,sex,Nominal,LabelEncoder,,2,0.73,0.7376847290640395
259,Heart,sex,Nominal,SumEncoder,,2,0.73,0.7376847290640395
260,Car1,lug_boot,Ordinal,BaseNEncoder,,4,0.6824561403508772,0.4940454974909056
261,Car1,lug_boot,Ordinal,BinaryEncoder,,4,0.6824561403508772,0.4940454974909056
262,Car1,lug_boot,Ordinal,FrequencyEncoder,,4,0.6824561403508772,0.4940454974909056
263,Car1,lug_boot,Ordinal,OneHotEncoder,,4,0.6824561403508772,0.4940454974909056
264,Car1,lug_boot,Ordinal,HashingEncoder,,4,0.7,0.5
265,Car1,lug_boot,Ordinal,HelmertEncoder,,4,0.6824561403508772,0.4940454974909056
266,Car1,lug_boot,Ordinal,TargetEncoder,,4,0.6824561403508772,0.4940454974909056
267,Car1,lug_boot,Ordinal,JamesSteinEncoder,,4,0.6824561403508772,0.4940454974909056
268,Car1,lug_boot,Ordinal,LabelEncoder,,4,0.6824561403508772,0.4940454974909056
269,Car1,lug_boot,Ordinal,SumEncoder,,4,0.6824561403508772,0.4940454974909056
