,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score
105,titanic,Ticket,Nominal,HelmertEncoder,OneHotEncoder,0.8169491525423729
106,titanic,Ticket,Nominal,HelmertEncoder,BinaryEncoder,0.8101694915254237
107,titanic,Ticket,Nominal,HelmertEncoder,HashingEncoder,0.8067796610169492
108,titanic,Ticket,Nominal,HelmertEncoder,HelmertEncoder,0.7661016949152543
109,titanic,Ticket,Nominal,HelmertEncoder,BaseNEncoder,0.8101694915254237
110,titanic,Ticket,Nominal,HelmertEncoder,SumEncoder,0.8169491525423729
111,titanic,Ticket,Nominal,HelmertEncoder,SumEncoder,0.7830508474576271
112,titanic,Ticket,Nominal,BaseNEncoder,OneHotEncoder,0.8067796610169492
113,titanic,Ticket,Nominal,BaseNEncoder,BinaryEncoder,0.8067796610169492
114,titanic,Ticket,Nominal,BaseNEncoder,HashingEncoder,0.7864406779661017
115,titanic,Ticket,Nominal,BaseNEncoder,HelmertEncoder,0.7694915254237288
116,titanic,Ticket,Nominal,BaseNEncoder,BaseNEncoder,0.7932203389830509
117,titanic,Ticket,Nominal,BaseNEncoder,SumEncoder,0.8067796610169492
118,titanic,Ticket,Nominal,BaseNEncoder,SumEncoder,0.8101694915254237
119,titanic,Ticket,Nominal,SumEncoder,OneHotEncoder,0.8305084745762712
120,titanic,Ticket,Nominal,SumEncoder,BinaryEncoder,0.8101694915254237
121,titanic,Ticket,Nominal,SumEncoder,HashingEncoder,0.8101694915254237
122,titanic,Ticket,Nominal,SumEncoder,HelmertEncoder,0.7830508474576271
123,titanic,Ticket,Nominal,SumEncoder,BaseNEncoder,0.8101694915254237
124,titanic,Ticket,Nominal,SumEncoder,SumEncoder,0.8305084745762712
125,titanic,Ticket,Nominal,SumEncoder,SumEncoder,0.8305084745762712
126,titanic,Embarked,Nominal,OneHotEncoder,OneHotEncoder,0.8203389830508474
127,titanic,Embarked,Nominal,OneHotEncoder,BinaryEncoder,0.8203389830508474
128,titanic,Embarked,Nominal,OneHotEncoder,HashingEncoder,0.823728813559322
129,titanic,Embarked,Nominal,OneHotEncoder,HelmertEncoder,0.8203389830508474
130,titanic,Embarked,Nominal,OneHotEncoder,BaseNEncoder,0.8203389830508474
131,titanic,Embarked,Nominal,OneHotEncoder,SumEncoder,0.8203389830508474
132,titanic,Embarked,Nominal,OneHotEncoder,SumEncoder,0.8203389830508474
133,titanic,Embarked,Nominal,BinaryEncoder,OneHotEncoder,0.8101694915254237
134,titanic,Embarked,Nominal,BinaryEncoder,BinaryEncoder,0.8101694915254237
135,titanic,Embarked,Nominal,BinaryEncoder,HashingEncoder,0.8135593220338984
136,titanic,Embarked,Nominal,BinaryEncoder,HelmertEncoder,0.8101694915254237
137,titanic,Embarked,Nominal,BinaryEncoder,BaseNEncoder,0.8101694915254237
138,titanic,Embarked,Nominal,BinaryEncoder,SumEncoder,0.8101694915254237
139,titanic,Embarked,Nominal,BinaryEncoder,SumEncoder,0.8203389830508474
140,titanic,Embarked,Nominal,HashingEncoder,OneHotEncoder,0.7220338983050848
141,titanic,Embarked,Nominal,HashingEncoder,BinaryEncoder,0.7254237288135593
142,titanic,Embarked,Nominal,HashingEncoder,HashingEncoder,0.7220338983050848
143,titanic,Embarked,Nominal,HashingEncoder,HelmertEncoder,0.7220338983050848
144,titanic,Embarked,Nominal,HashingEncoder,BaseNEncoder,0.7254237288135593
145,titanic,Embarked,Nominal,HashingEncoder,SumEncoder,0.7220338983050848
146,titanic,Embarked,Nominal,HashingEncoder,SumEncoder,0.823728813559322
147,titanic,Embarked,Nominal,HelmertEncoder,OneHotEncoder,0.8067796610169492
148,titanic,Embarked,Nominal,HelmertEncoder,BinaryEncoder,0.8067796610169492
149,titanic,Embarked,Nominal,HelmertEncoder,HashingEncoder,0.8169491525423729
150,titanic,Embarked,Nominal,HelmertEncoder,HelmertEncoder,0.8067796610169492
151,titanic,Embarked,Nominal,HelmertEncoder,BaseNEncoder,0.8067796610169492
152,titanic,Embarked,Nominal,HelmertEncoder,SumEncoder,0.8067796610169492
153,titanic,Embarked,Nominal,HelmertEncoder,SumEncoder,0.8203389830508474
154,titanic,Embarked,Nominal,BaseNEncoder,OneHotEncoder,0.7796610169491526
155,titanic,Embarked,Nominal,BaseNEncoder,BinaryEncoder,0.7796610169491526
156,titanic,Embarked,Nominal,BaseNEncoder,HashingEncoder,0.7796610169491526
157,titanic,Embarked,Nominal,BaseNEncoder,HelmertEncoder,0.7796610169491526
158,titanic,Embarked,Nominal,BaseNEncoder,BaseNEncoder,0.7796610169491526
159,titanic,Embarked,Nominal,BaseNEncoder,SumEncoder,0.7796610169491526
160,titanic,Embarked,Nominal,BaseNEncoder,SumEncoder,0.8203389830508474
161,titanic,Embarked,Nominal,SumEncoder,OneHotEncoder,0.8203389830508474
162,titanic,Embarked,Nominal,SumEncoder,BinaryEncoder,0.8203389830508474
163,titanic,Embarked,Nominal,SumEncoder,HashingEncoder,0.823728813559322
164,titanic,Embarked,Nominal,SumEncoder,HelmertEncoder,0.8203389830508474
165,titanic,Embarked,Nominal,SumEncoder,BaseNEncoder,0.8203389830508474
166,titanic,Embarked,Nominal,SumEncoder,SumEncoder,0.8203389830508474
167,titanic,Embarked,Nominal,SumEncoder,SumEncoder,0.8203389830508474
