,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score
335,adult,relationship,Nominal,OneHotEncoder,HashingEncoder,0.8399222728491021
336,adult,relationship,Nominal,OneHotEncoder,LabelEncoder,0.8088984186545162
337,adult,relationship,Nominal,OneHotEncoder,OneHotEncoder,0.8493701420530689
338,adult,relationship,Nominal,OneHotEncoder,BinaryEncoder,0.8431385687483248
339,adult,relationship,Nominal,OneHotEncoder,FrequencyEncoder,0.814526936478156
340,adult,relationship,Nominal,BinaryEncoder,HashingEncoder,0.8380461002412222
341,adult,relationship,Nominal,BinaryEncoder,LabelEncoder,0.8070222460466363
342,adult,relationship,Nominal,BinaryEncoder,OneHotEncoder,0.848968105065666
343,adult,relationship,Nominal,BinaryEncoder,BinaryEncoder,0.8441436612168319
344,adult,relationship,Nominal,BinaryEncoder,FrequencyEncoder,0.8133878316805147
345,adult,relationship,Nominal,FrequencyEncoder,HashingEncoder,0.8285982310372554
346,adult,relationship,Nominal,FrequencyEncoder,LabelEncoder,0.7999865987670866
347,adult,relationship,Nominal,FrequencyEncoder,OneHotEncoder,0.8488340927365318
348,adult,relationship,Nominal,FrequencyEncoder,BinaryEncoder,0.8440096488876977
349,adult,relationship,Nominal,FrequencyEncoder,FrequencyEncoder,0.8092334494773519
350,adult,workclass,Nominal,HashingEncoder,HashingEncoder,0.8232377378718843
351,adult,workclass,Nominal,HashingEncoder,LabelEncoder,0.7989145001340123
352,adult,workclass,Nominal,HashingEncoder,OneHotEncoder,0.8482980434199946
353,adult,workclass,Nominal,HashingEncoder,BinaryEncoder,0.8428035379254891
354,adult,workclass,Nominal,HashingEncoder,FrequencyEncoder,0.8129857946931117
355,adult,workclass,Nominal,LabelEncoder,HashingEncoder,0.8221656392388099
356,adult,workclass,Nominal,LabelEncoder,LabelEncoder,0.7963682658804611
357,adult,workclass,Nominal,LabelEncoder,OneHotEncoder,0.8477619941034575
358,adult,workclass,Nominal,LabelEncoder,BinaryEncoder,0.8428035379254891
359,adult,workclass,Nominal,LabelEncoder,FrequencyEncoder,0.8106405789332619
360,adult,workclass,Nominal,OneHotEncoder,HashingEncoder,0.8245108549986598
361,adult,workclass,Nominal,OneHotEncoder,LabelEncoder,0.7999865987670866
362,adult,workclass,Nominal,OneHotEncoder,OneHotEncoder,0.8493031358885017
363,adult,workclass,Nominal,OneHotEncoder,BinaryEncoder,0.8447467166979362
364,adult,workclass,Nominal,OneHotEncoder,FrequencyEncoder,0.8158670597694988
365,adult,workclass,Nominal,BinaryEncoder,HashingEncoder,0.8234387563655856
366,adult,workclass,Nominal,BinaryEncoder,LabelEncoder,0.7987134816403109
367,adult,workclass,Nominal,BinaryEncoder,OneHotEncoder,0.8488340927365318
368,adult,workclass,Nominal,BinaryEncoder,BinaryEncoder,0.844210667381399
369,adult,workclass,Nominal,BinaryEncoder,FrequencyEncoder,0.8135218440096489
370,adult,workclass,Nominal,FrequencyEncoder,HashingEncoder,0.8220986330742428
371,adult,workclass,Nominal,FrequencyEncoder,LabelEncoder,0.7954971857410882
372,adult,workclass,Nominal,FrequencyEncoder,OneHotEncoder,0.8477619941034575
373,adult,workclass,Nominal,FrequencyEncoder,BinaryEncoder,0.8426695255963549
374,adult,workclass,Nominal,FrequencyEncoder,FrequencyEncoder,0.8092334494773519
375,adult,education,Ordinal,HashingEncoder,HashingEncoder,0.8253819351380327
376,adult,education,Ordinal,HashingEncoder,LabelEncoder,0.8133208255159474
377,adult,education,Ordinal,HashingEncoder,OneHotEncoder,0.8493701420530689
378,adult,education,Ordinal,HashingEncoder,BinaryEncoder,0.8435406057357276
379,adult,education,Ordinal,HashingEncoder,FrequencyEncoder,0.8302733851514339
380,adult,education,Ordinal,LabelEncoder,HashingEncoder,0.8231037255427499
381,adult,education,Ordinal,LabelEncoder,LabelEncoder,0.7963682658804611
382,adult,education,Ordinal,LabelEncoder,OneHotEncoder,0.8499731975341731
383,adult,education,Ordinal,LabelEncoder,BinaryEncoder,0.8432055749128919
384,adult,education,Ordinal,LabelEncoder,FrequencyEncoder,0.8133208255159474
385,adult,education,Ordinal,OneHotEncoder,HashingEncoder,0.8261190029482712
386,adult,education,Ordinal,OneHotEncoder,LabelEncoder,0.8194183864915572
387,adult,education,Ordinal,OneHotEncoder,OneHotEncoder,0.8493031358885017
388,adult,education,Ordinal,OneHotEncoder,BinaryEncoder,0.8428035379254891
389,adult,education,Ordinal,OneHotEncoder,FrequencyEncoder,0.8334226748860896
390,adult,education,Ordinal,BinaryEncoder,HashingEncoder,0.8241758241758241
391,adult,education,Ordinal,BinaryEncoder,LabelEncoder,0.8047440364513535
392,adult,education,Ordinal,BinaryEncoder,OneHotEncoder,0.8489010989010989
393,adult,education,Ordinal,BinaryEncoder,BinaryEncoder,0.8441436612168319
394,adult,education,Ordinal,BinaryEncoder,FrequencyEncoder,0.8241758241758241
395,adult,education,Ordinal,FrequencyEncoder,HashingEncoder,0.8236397748592871
396,adult,education,Ordinal,FrequencyEncoder,LabelEncoder,0.7970383275261324
397,adult,education,Ordinal,FrequencyEncoder,OneHotEncoder,0.849906191369606
398,adult,education,Ordinal,FrequencyEncoder,BinaryEncoder,0.8431385687483248
399,adult,education,Ordinal,FrequencyEncoder,FrequencyEncoder,0.8092334494773519
400,adult,native-country,Nominal,HashingEncoder,HashingEncoder,0.8239077995175557
401,adult,native-country,Nominal,HashingEncoder,LabelEncoder,0.7967032967032966
402,adult,native-country,Nominal,HashingEncoder,OneHotEncoder,0.8493031358885017
403,adult,native-country,Nominal,HashingEncoder,BinaryEncoder,0.8443446797105334
404,adult,native-country,Nominal,HashingEncoder,FrequencyEncoder,0.8093674618064862
405,adult,native-country,Nominal,LabelEncoder,HashingEncoder,0.82357276869472
406,adult,native-country,Nominal,LabelEncoder,LabelEncoder,0.7963682658804611
407,adult,native-country,Nominal,LabelEncoder,OneHotEncoder,0.8484320557491289
408,adult,native-country,Nominal,LabelEncoder,BinaryEncoder,0.843674618064862
409,adult,native-country,Nominal,LabelEncoder,FrequencyEncoder,0.808831412489949
410,adult,native-country,Nominal,OneHotEncoder,HashingEncoder,0.8236397748592871
411,adult,native-country,Nominal,OneHotEncoder,LabelEncoder,0.7982444384883409
412,adult,native-country,Nominal,OneHotEncoder,OneHotEncoder,0.8493031358885017
413,adult,native-country,Nominal,OneHotEncoder,BinaryEncoder,0.8444116858751005
414,adult,native-country,Nominal,OneHotEncoder,FrequencyEncoder,0.8108415974269633
415,adult,native-country,Nominal,BinaryEncoder,HashingEncoder,0.8235057625301527
416,adult,native-country,Nominal,BinaryEncoder,LabelEncoder,0.7965022782095953
417,adult,native-country,Nominal,BinaryEncoder,OneHotEncoder,0.8487670865719646
418,adult,native-country,Nominal,BinaryEncoder,BinaryEncoder,0.844210667381399
419,adult,native-country,Nominal,BinaryEncoder,FrequencyEncoder,0.8098365049584562
420,adult,native-country,Nominal,FrequencyEncoder,HashingEncoder,0.8235057625301527
421,adult,native-country,Nominal,FrequencyEncoder,LabelEncoder,0.7975073706781024
422,adult,native-country,Nominal,FrequencyEncoder,OneHotEncoder,0.8488340927365318
423,adult,native-country,Nominal,FrequencyEncoder,BinaryEncoder,0.8438086303939962
424,adult,native-country,Nominal,FrequencyEncoder,FrequencyEncoder,0.8092334494773519
425,adult,marital-status,Nominal,HashingEncoder,HashingEncoder,0.8371080139372822
426,adult,marital-status,Nominal,HashingEncoder,LabelEncoder,0.8060171535781292
427,adult,marital-status,Nominal,HashingEncoder,OneHotEncoder,0.8490351112302332
428,adult,marital-status,Nominal,HashingEncoder,BinaryEncoder,0.8452157598499062
429,adult,marital-status,Nominal,HashingEncoder,FrequencyEncoder,0.813052800857679
430,adult,marital-status,Nominal,LabelEncoder,HashingEncoder,0.8271911015813455
431,adult,marital-status,Nominal,LabelEncoder,LabelEncoder,0.7963682658804611
432,adult,marital-status,Nominal,LabelEncoder,OneHotEncoder,0.8493701420530689
433,adult,marital-status,Nominal,LabelEncoder,BinaryEncoder,0.8401902975073707
434,adult,marital-status,Nominal,LabelEncoder,FrequencyEncoder,0.8042079871348164
435,adult,marital-status,Nominal,OneHotEncoder,HashingEncoder,0.840860359153042
436,adult,marital-status,Nominal,OneHotEncoder,LabelEncoder,0.807826320021442
437,adult,marital-status,Nominal,OneHotEncoder,OneHotEncoder,0.8493031358885017
438,adult,marital-status,Nominal,OneHotEncoder,BinaryEncoder,0.8431385687483248
439,adult,marital-status,Nominal,OneHotEncoder,FrequencyEncoder,0.8141248994907532
440,adult,marital-status,Nominal,BinaryEncoder,HashingEncoder,0.840324309836505
441,adult,marital-status,Nominal,BinaryEncoder,LabelEncoder,0.8077593138568748
442,adult,marital-status,Nominal,BinaryEncoder,OneHotEncoder,0.8493701420530689
443,adult,marital-status,Nominal,BinaryEncoder,BinaryEncoder,0.8441436612168319
444,adult,marital-status,Nominal,BinaryEncoder,FrequencyEncoder,0.813588850174216
445,adult,marital-status,Nominal,FrequencyEncoder,HashingEncoder,0.8328866255695524
446,adult,marital-status,Nominal,FrequencyEncoder,LabelEncoder,0.8042749932993836
447,adult,marital-status,Nominal,FrequencyEncoder,OneHotEncoder,0.8493031358885017
448,adult,marital-status,Nominal,FrequencyEncoder,BinaryEncoder,0.8422004824443848
449,adult,marital-status,Nominal,FrequencyEncoder,FrequencyEncoder,0.8092334494773519
450,adult,sex,Nominal,HashingEncoder,HashingEncoder,0.8231037255427499
451,adult,sex,Nominal,HashingEncoder,LabelEncoder,0.7963682658804611
452,adult,sex,Nominal,HashingEncoder,OneHotEncoder,0.8493701420530689
453,adult,sex,Nominal,HashingEncoder,BinaryEncoder,0.844210667381399
454,adult,sex,Nominal,HashingEncoder,FrequencyEncoder,0.8091664433127848
455,adult,sex,Nominal,LabelEncoder,HashingEncoder,0.8231037255427499
456,adult,sex,Nominal,LabelEncoder,LabelEncoder,0.7963682658804611
457,adult,sex,Nominal,LabelEncoder,OneHotEncoder,0.8493031358885017
458,adult,sex,Nominal,LabelEncoder,BinaryEncoder,0.8441436612168319
459,adult,sex,Nominal,LabelEncoder,FrequencyEncoder,0.8091664433127848
460,adult,sex,Nominal,OneHotEncoder,HashingEncoder,0.8231037255427499
461,adult,sex,Nominal,OneHotEncoder,LabelEncoder,0.7963682658804611
462,adult,sex,Nominal,OneHotEncoder,OneHotEncoder,0.8493031358885017
463,adult,sex,Nominal,OneHotEncoder,BinaryEncoder,0.8441436612168319
464,adult,sex,Nominal,OneHotEncoder,FrequencyEncoder,0.8091664433127848
465,adult,sex,Nominal,BinaryEncoder,HashingEncoder,0.8231037255427499
466,adult,sex,Nominal,BinaryEncoder,LabelEncoder,0.7963682658804611
467,adult,sex,Nominal,BinaryEncoder,OneHotEncoder,0.8493031358885017
468,adult,sex,Nominal,BinaryEncoder,BinaryEncoder,0.8441436612168319
469,adult,sex,Nominal,BinaryEncoder,FrequencyEncoder,0.8091664433127848
470,adult,sex,Nominal,FrequencyEncoder,HashingEncoder,0.8232377378718843
471,adult,sex,Nominal,FrequencyEncoder,LabelEncoder,0.7963682658804611
472,adult,sex,Nominal,FrequencyEncoder,OneHotEncoder,0.8491691235593675
473,adult,sex,Nominal,FrequencyEncoder,BinaryEncoder,0.8440766550522648
474,adult,sex,Nominal,FrequencyEncoder,FrequencyEncoder,0.8092334494773519
475,random,Age,Nominal,HashingEncoder,HashingEncoder,0.2
476,random,Age,Nominal,HashingEncoder,LabelEncoder,0.2
477,random,Age,Nominal,HashingEncoder,OneHotEncoder,0.2
478,random,Age,Nominal,HashingEncoder,BinaryEncoder,0.2
479,random,Age,Nominal,HashingEncoder,FrequencyEncoder,0.2
480,random,Age,Nominal,LabelEncoder,HashingEncoder,0.4
481,random,Age,Nominal,LabelEncoder,LabelEncoder,0.2
482,random,Age,Nominal,LabelEncoder,OneHotEncoder,0.4
483,random,Age,Nominal,LabelEncoder,BinaryEncoder,0.4
484,random,Age,Nominal,LabelEncoder,FrequencyEncoder,0.2
485,random,Age,Nominal,OneHotEncoder,HashingEncoder,0.2
486,random,Age,Nominal,OneHotEncoder,LabelEncoder,0.2
487,random,Age,Nominal,OneHotEncoder,OneHotEncoder,0.2
488,random,Age,Nominal,OneHotEncoder,BinaryEncoder,0.2
489,random,Age,Nominal,OneHotEncoder,FrequencyEncoder,0.2
490,random,Age,Nominal,BinaryEncoder,HashingEncoder,0.2
491,random,Age,Nominal,BinaryEncoder,LabelEncoder,0.2
492,random,Age,Nominal,BinaryEncoder,OneHotEncoder,0.2
493,random,Age,Nominal,BinaryEncoder,BinaryEncoder,0.2
494,random,Age,Nominal,BinaryEncoder,FrequencyEncoder,0.2
495,random,Age,Nominal,FrequencyEncoder,HashingEncoder,0.8
496,random,Age,Nominal,FrequencyEncoder,LabelEncoder,0.8
497,random,Age,Nominal,FrequencyEncoder,OneHotEncoder,0.8
498,random,Age,Nominal,FrequencyEncoder,BinaryEncoder,0.8
499,random,Age,Nominal,FrequencyEncoder,FrequencyEncoder,0.6
500,random,Color,Nominal,HashingEncoder,HashingEncoder,0.4
501,random,Color,Nominal,HashingEncoder,LabelEncoder,0.4
502,random,Color,Nominal,HashingEncoder,OneHotEncoder,0.2
503,random,Color,Nominal,HashingEncoder,BinaryEncoder,0.2
504,random,Color,Nominal,HashingEncoder,FrequencyEncoder,0.6
505,random,Color,Nominal,LabelEncoder,HashingEncoder,0.4
506,random,Color,Nominal,LabelEncoder,LabelEncoder,0.2
507,random,Color,Nominal,LabelEncoder,OneHotEncoder,0.0
508,random,Color,Nominal,LabelEncoder,BinaryEncoder,0.0
509,random,Color,Nominal,LabelEncoder,FrequencyEncoder,0.6
510,random,Color,Nominal,OneHotEncoder,HashingEncoder,0.4
511,random,Color,Nominal,OneHotEncoder,LabelEncoder,0.4
512,random,Color,Nominal,OneHotEncoder,OneHotEncoder,0.2
513,random,Color,Nominal,OneHotEncoder,BinaryEncoder,0.2
514,random,Color,Nominal,OneHotEncoder,FrequencyEncoder,0.6
515,random,Color,Nominal,BinaryEncoder,HashingEncoder,0.4
516,random,Color,Nominal,BinaryEncoder,LabelEncoder,0.4
517,random,Color,Nominal,BinaryEncoder,OneHotEncoder,0.2
518,random,Color,Nominal,BinaryEncoder,BinaryEncoder,0.2
519,random,Color,Nominal,BinaryEncoder,FrequencyEncoder,0.6
520,random,Color,Nominal,FrequencyEncoder,HashingEncoder,0.2
521,random,Color,Nominal,FrequencyEncoder,LabelEncoder,0.2
522,random,Color,Nominal,FrequencyEncoder,OneHotEncoder,0.2
523,random,Color,Nominal,FrequencyEncoder,BinaryEncoder,0.2
524,random,Color,Nominal,FrequencyEncoder,FrequencyEncoder,0.6
525,random,Act,Nominal,HashingEncoder,HashingEncoder,0.2
526,random,Act,Nominal,HashingEncoder,LabelEncoder,0.2
527,random,Act,Nominal,HashingEncoder,OneHotEncoder,0.2
528,random,Act,Nominal,HashingEncoder,BinaryEncoder,0.2
529,random,Act,Nominal,HashingEncoder,FrequencyEncoder,0.6
530,random,Act,Nominal,LabelEncoder,HashingEncoder,0.2
531,random,Act,Nominal,LabelEncoder,LabelEncoder,0.2
532,random,Act,Nominal,LabelEncoder,OneHotEncoder,0.2
533,random,Act,Nominal,LabelEncoder,BinaryEncoder,0.2
534,random,Act,Nominal,LabelEncoder,FrequencyEncoder,0.6
535,random,Act,Nominal,OneHotEncoder,HashingEncoder,0.2
536,random,Act,Nominal,OneHotEncoder,LabelEncoder,0.2
537,random,Act,Nominal,OneHotEncoder,OneHotEncoder,0.2
538,random,Act,Nominal,OneHotEncoder,BinaryEncoder,0.2
539,random,Act,Nominal,OneHotEncoder,FrequencyEncoder,0.6
540,random,Act,Nominal,BinaryEncoder,HashingEncoder,0.2
541,random,Act,Nominal,BinaryEncoder,LabelEncoder,0.2
542,random,Act,Nominal,BinaryEncoder,OneHotEncoder,0.2
543,random,Act,Nominal,BinaryEncoder,BinaryEncoder,0.2
544,random,Act,Nominal,BinaryEncoder,FrequencyEncoder,0.6
545,random,Act,Nominal,FrequencyEncoder,HashingEncoder,0.2
546,random,Act,Nominal,FrequencyEncoder,LabelEncoder,0.2
547,random,Act,Nominal,FrequencyEncoder,OneHotEncoder,0.2
548,random,Act,Nominal,FrequencyEncoder,BinaryEncoder,0.2
549,random,Act,Nominal,FrequencyEncoder,FrequencyEncoder,0.6
550,random,Size,Ordinal,HashingEncoder,HashingEncoder,0.2
551,random,Size,Ordinal,HashingEncoder,LabelEncoder,0.4
552,random,Size,Ordinal,HashingEncoder,OneHotEncoder,0.2
553,random,Size,Ordinal,HashingEncoder,BinaryEncoder,0.2
554,random,Size,Ordinal,HashingEncoder,FrequencyEncoder,0.6
555,random,Size,Ordinal,LabelEncoder,HashingEncoder,0.2
556,random,Size,Ordinal,LabelEncoder,LabelEncoder,0.2
557,random,Size,Ordinal,LabelEncoder,OneHotEncoder,0.0
558,random,Size,Ordinal,LabelEncoder,BinaryEncoder,0.0
559,random,Size,Ordinal,LabelEncoder,FrequencyEncoder,0.6
560,random,Size,Ordinal,OneHotEncoder,HashingEncoder,0.2
561,random,Size,Ordinal,OneHotEncoder,LabelEncoder,0.4
562,random,Size,Ordinal,OneHotEncoder,OneHotEncoder,0.2
563,random,Size,Ordinal,OneHotEncoder,BinaryEncoder,0.2
564,random,Size,Ordinal,OneHotEncoder,FrequencyEncoder,0.6
565,random,Size,Ordinal,BinaryEncoder,HashingEncoder,0.2
566,random,Size,Ordinal,BinaryEncoder,LabelEncoder,0.4
567,random,Size,Ordinal,BinaryEncoder,OneHotEncoder,0.2
568,random,Size,Ordinal,BinaryEncoder,BinaryEncoder,0.2
569,random,Size,Ordinal,BinaryEncoder,FrequencyEncoder,0.6
570,random,Size,Ordinal,FrequencyEncoder,HashingEncoder,0.2
571,random,Size,Ordinal,FrequencyEncoder,LabelEncoder,0.2
572,random,Size,Ordinal,FrequencyEncoder,OneHotEncoder,0.2
573,random,Size,Ordinal,FrequencyEncoder,BinaryEncoder,0.2
574,random,Size,Ordinal,FrequencyEncoder,FrequencyEncoder,0.6
575,audiology,o_ar_c,Nominal,HashingEncoder,HashingEncoder,0.23809523809523808
576,audiology,o_ar_c,Nominal,HashingEncoder,LabelEncoder,0.2857142857142857
577,audiology,o_ar_c,Nominal,HashingEncoder,OneHotEncoder,0.3492063492063492
578,audiology,o_ar_c,Nominal,HashingEncoder,BinaryEncoder,0.2698412698412698
579,audiology,o_ar_c,Nominal,HashingEncoder,FrequencyEncoder,0.2698412698412698
580,audiology,o_ar_c,Nominal,LabelEncoder,HashingEncoder,0.23809523809523808
581,audiology,o_ar_c,Nominal,LabelEncoder,LabelEncoder,0.3333333333333333
582,audiology,o_ar_c,Nominal,LabelEncoder,OneHotEncoder,0.3492063492063492
583,audiology,o_ar_c,Nominal,LabelEncoder,BinaryEncoder,0.31746031746031744
584,audiology,o_ar_c,Nominal,LabelEncoder,FrequencyEncoder,0.2698412698412698
585,audiology,o_ar_c,Nominal,OneHotEncoder,HashingEncoder,0.2698412698412698
586,audiology,o_ar_c,Nominal,OneHotEncoder,LabelEncoder,0.31746031746031744
587,audiology,o_ar_c,Nominal,OneHotEncoder,OneHotEncoder,0.3492063492063492
588,audiology,o_ar_c,Nominal,OneHotEncoder,BinaryEncoder,0.30158730158730157
589,audiology,o_ar_c,Nominal,OneHotEncoder,FrequencyEncoder,0.2857142857142857
590,audiology,o_ar_c,Nominal,BinaryEncoder,HashingEncoder,0.2698412698412698
591,audiology,o_ar_c,Nominal,BinaryEncoder,LabelEncoder,0.3333333333333333
592,audiology,o_ar_c,Nominal,BinaryEncoder,OneHotEncoder,0.36507936507936506
593,audiology,o_ar_c,Nominal,BinaryEncoder,BinaryEncoder,0.30158730158730157
594,audiology,o_ar_c,Nominal,BinaryEncoder,FrequencyEncoder,0.2857142857142857
595,audiology,o_ar_c,Nominal,FrequencyEncoder,HashingEncoder,0.2857142857142857
596,audiology,o_ar_c,Nominal,FrequencyEncoder,LabelEncoder,0.31746031746031744
597,audiology,o_ar_c,Nominal,FrequencyEncoder,OneHotEncoder,0.36507936507936506
598,audiology,o_ar_c,Nominal,FrequencyEncoder,BinaryEncoder,0.3492063492063492
599,audiology,o_ar_c,Nominal,FrequencyEncoder,FrequencyEncoder,0.25396825396825395
600,audiology,ar_c,Nominal,HashingEncoder,HashingEncoder,0.25396825396825395
601,audiology,ar_c,Nominal,HashingEncoder,LabelEncoder,0.3333333333333333
602,audiology,ar_c,Nominal,HashingEncoder,OneHotEncoder,0.36507936507936506
603,audiology,ar_c,Nominal,HashingEncoder,BinaryEncoder,0.3333333333333333
604,audiology,ar_c,Nominal,HashingEncoder,FrequencyEncoder,0.31746031746031744
605,audiology,ar_c,Nominal,LabelEncoder,HashingEncoder,0.25396825396825395
606,audiology,ar_c,Nominal,LabelEncoder,LabelEncoder,0.3333333333333333
607,audiology,ar_c,Nominal,LabelEncoder,OneHotEncoder,0.31746031746031744
608,audiology,ar_c,Nominal,LabelEncoder,BinaryEncoder,0.31746031746031744
609,audiology,ar_c,Nominal,LabelEncoder,FrequencyEncoder,0.2698412698412698
610,audiology,ar_c,Nominal,OneHotEncoder,HashingEncoder,0.2698412698412698
611,audiology,ar_c,Nominal,OneHotEncoder,LabelEncoder,0.30158730158730157
612,audiology,ar_c,Nominal,OneHotEncoder,OneHotEncoder,0.3492063492063492
613,audiology,ar_c,Nominal,OneHotEncoder,BinaryEncoder,0.31746031746031744
614,audiology,ar_c,Nominal,OneHotEncoder,FrequencyEncoder,0.30158730158730157
615,audiology,ar_c,Nominal,BinaryEncoder,HashingEncoder,0.2698412698412698
616,audiology,ar_c,Nominal,BinaryEncoder,LabelEncoder,0.31746031746031744
617,audiology,ar_c,Nominal,BinaryEncoder,OneHotEncoder,0.3333333333333333
618,audiology,ar_c,Nominal,BinaryEncoder,BinaryEncoder,0.30158730158730157
619,audiology,ar_c,Nominal,BinaryEncoder,FrequencyEncoder,0.30158730158730157
620,audiology,ar_c,Nominal,FrequencyEncoder,HashingEncoder,0.25396825396825395
621,audiology,ar_c,Nominal,FrequencyEncoder,LabelEncoder,0.3333333333333333
622,audiology,ar_c,Nominal,FrequencyEncoder,OneHotEncoder,0.3492063492063492
623,audiology,ar_c,Nominal,FrequencyEncoder,BinaryEncoder,0.3333333333333333
624,audiology,ar_c,Nominal,FrequencyEncoder,FrequencyEncoder,0.25396825396825395
625,audiology,o_ar_u,Nominal,HashingEncoder,HashingEncoder,0.2698412698412698
626,audiology,o_ar_u,Nominal,HashingEncoder,LabelEncoder,0.30158730158730157
627,audiology,o_ar_u,Nominal,HashingEncoder,OneHotEncoder,0.30158730158730157
628,audiology,o_ar_u,Nominal,HashingEncoder,BinaryEncoder,0.30158730158730157
629,audiology,o_ar_u,Nominal,HashingEncoder,FrequencyEncoder,0.25396825396825395
630,audiology,o_ar_u,Nominal,LabelEncoder,HashingEncoder,0.30158730158730157
631,audiology,o_ar_u,Nominal,LabelEncoder,LabelEncoder,0.3492063492063492
632,audiology,o_ar_u,Nominal,LabelEncoder,OneHotEncoder,0.30158730158730157
633,audiology,o_ar_u,Nominal,LabelEncoder,BinaryEncoder,0.30158730158730157
634,audiology,o_ar_u,Nominal,LabelEncoder,FrequencyEncoder,0.25396825396825395
635,audiology,o_ar_u,Nominal,OneHotEncoder,HashingEncoder,0.30158730158730157
636,audiology,o_ar_u,Nominal,OneHotEncoder,LabelEncoder,0.3492063492063492
637,audiology,o_ar_u,Nominal,OneHotEncoder,OneHotEncoder,0.3492063492063492
638,audiology,o_ar_u,Nominal,OneHotEncoder,BinaryEncoder,0.31746031746031744
639,audiology,o_ar_u,Nominal,OneHotEncoder,FrequencyEncoder,0.2857142857142857
640,audiology,o_ar_u,Nominal,BinaryEncoder,HashingEncoder,0.30158730158730157
641,audiology,o_ar_u,Nominal,BinaryEncoder,LabelEncoder,0.3333333333333333
642,audiology,o_ar_u,Nominal,BinaryEncoder,OneHotEncoder,0.3492063492063492
643,audiology,o_ar_u,Nominal,BinaryEncoder,BinaryEncoder,0.30158730158730157
644,audiology,o_ar_u,Nominal,BinaryEncoder,FrequencyEncoder,0.30158730158730157
645,audiology,o_ar_u,Nominal,FrequencyEncoder,HashingEncoder,0.23809523809523808
646,audiology,o_ar_u,Nominal,FrequencyEncoder,LabelEncoder,0.3333333333333333
647,audiology,o_ar_u,Nominal,FrequencyEncoder,OneHotEncoder,0.2857142857142857
648,audiology,o_ar_u,Nominal,FrequencyEncoder,BinaryEncoder,0.31746031746031744
649,audiology,o_ar_u,Nominal,FrequencyEncoder,FrequencyEncoder,0.25396825396825395
650,audiology,speech,Ordinal,HashingEncoder,HashingEncoder,0.2698412698412698
651,audiology,speech,Ordinal,HashingEncoder,LabelEncoder,0.3492063492063492
652,audiology,speech,Ordinal,HashingEncoder,OneHotEncoder,0.36507936507936506
653,audiology,speech,Ordinal,HashingEncoder,BinaryEncoder,0.31746031746031744
654,audiology,speech,Ordinal,HashingEncoder,FrequencyEncoder,0.30158730158730157
655,audiology,speech,Ordinal,LabelEncoder,HashingEncoder,0.30158730158730157
656,audiology,speech,Ordinal,LabelEncoder,LabelEncoder,0.3333333333333333
657,audiology,speech,Ordinal,LabelEncoder,OneHotEncoder,0.3492063492063492
658,audiology,speech,Ordinal,LabelEncoder,BinaryEncoder,0.3333333333333333
659,audiology,speech,Ordinal,LabelEncoder,FrequencyEncoder,0.2698412698412698
660,audiology,speech,Ordinal,OneHotEncoder,HashingEncoder,0.2857142857142857
661,audiology,speech,Ordinal,OneHotEncoder,LabelEncoder,0.3333333333333333
662,audiology,speech,Ordinal,OneHotEncoder,OneHotEncoder,0.3492063492063492
663,audiology,speech,Ordinal,OneHotEncoder,BinaryEncoder,0.31746031746031744
664,audiology,speech,Ordinal,OneHotEncoder,FrequencyEncoder,0.30158730158730157
665,audiology,speech,Ordinal,BinaryEncoder,HashingEncoder,0.25396825396825395
666,audiology,speech,Ordinal,BinaryEncoder,LabelEncoder,0.31746031746031744
667,audiology,speech,Ordinal,BinaryEncoder,OneHotEncoder,0.36507936507936506
668,audiology,speech,Ordinal,BinaryEncoder,BinaryEncoder,0.30158730158730157
669,audiology,speech,Ordinal,BinaryEncoder,FrequencyEncoder,0.31746031746031744
670,audiology,speech,Ordinal,FrequencyEncoder,HashingEncoder,0.23809523809523808
671,audiology,speech,Ordinal,FrequencyEncoder,LabelEncoder,0.31746031746031744
672,audiology,speech,Ordinal,FrequencyEncoder,OneHotEncoder,0.3492063492063492
673,audiology,speech,Ordinal,FrequencyEncoder,BinaryEncoder,0.31746031746031744
674,audiology,speech,Ordinal,FrequencyEncoder,FrequencyEncoder,0.25396825396825395
675,audiology,ar_u,Nominal,HashingEncoder,HashingEncoder,0.2222222222222222
676,audiology,ar_u,Nominal,HashingEncoder,LabelEncoder,0.31746031746031744
677,audiology,ar_u,Nominal,HashingEncoder,OneHotEncoder,0.38095238095238093
678,audiology,ar_u,Nominal,HashingEncoder,BinaryEncoder,0.3492063492063492
679,audiology,ar_u,Nominal,HashingEncoder,FrequencyEncoder,0.2857142857142857
680,audiology,ar_u,Nominal,LabelEncoder,HashingEncoder,0.19047619047619047
681,audiology,ar_u,Nominal,LabelEncoder,LabelEncoder,0.3492063492063492
682,audiology,ar_u,Nominal,LabelEncoder,OneHotEncoder,0.30158730158730157
683,audiology,ar_u,Nominal,LabelEncoder,BinaryEncoder,0.31746031746031744
684,audiology,ar_u,Nominal,LabelEncoder,FrequencyEncoder,0.2698412698412698
685,audiology,ar_u,Nominal,OneHotEncoder,HashingEncoder,0.20634920634920634
686,audiology,ar_u,Nominal,OneHotEncoder,LabelEncoder,0.3333333333333333
687,audiology,ar_u,Nominal,OneHotEncoder,OneHotEncoder,0.3492063492063492
688,audiology,ar_u,Nominal,OneHotEncoder,BinaryEncoder,0.3333333333333333
